		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 249.984375	M = 128000	N = 8	m = 9	n = 1024000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000101001  231  268  274  244  233  229  261  252  8.902602 0.350579 SUCCESS  19
000101011  259  253  220  261  248  264  235  256  6.503442 0.591026 SUCCESS  20
000101101  275  273  223  252  244  266  262  250  9.616945 0.292947 SUCCESS  21
000101111  248  235  234  236  259  247  257  253  3.425883 0.904865 SUCCESS  22
000110011  272  253  254  240  285  258  289  219 18.130756 0.020267 SUCCESS  23
000110101  260  244  230  254  242  260  243  237  3.860436 0.869491 SUCCESS  24
000110111  260  238  263  254  244  246  234  246  3.113511 0.927033 SUCCESS  25
000111001  262  247  243  283  260  242  259  252  6.377770 0.604995 SUCCESS  26
000111011  244  245  280  250  250  234  258  260  5.716436 0.678961 SUCCESS  27
000111101  244  239  268  252  258  272  253  261  4.817851 0.776855 SUCCESS  28
000111111  263  272  258  240  250  260  259  264  4.948566 0.763059 SUCCESS  29
001000011  263  245  230  265  268  253  237  268  6.809737 0.557293 SUCCESS  30
001000101  216  250  228  247  237  235  251  238  9.039911 0.338940 SUCCESS  31
001000111  240  237  237  264  245  263  231  239  5.414279 0.712518 SUCCESS  32
001001011  250  286  251  262  251  247  243  264  7.023976 0.534048 SUCCESS  33
001001101  255  252  252  246  249  234  235  240  2.605907 0.956609 SUCCESS  34
001001111  231  239  266  252  252  269  250  200 14.918214 0.060755 SUCCESS  35
001010011  222  261  252  241  222  236  260  268  9.899968 0.272117 SUCCESS  36
001010101  269  257  227  256  228  261  242  260  7.215588 0.513561 SUCCESS  37
001010111  234  250  249  272  256  249  210  243 10.036630 0.262464 SUCCESS  38
001011011  247  266  255  254  249  253  270  276  5.768283 0.673169 SUCCESS  39
001011101  251  269  246  245  255  227  225  274  8.927426 0.348455 SUCCESS  40
001011111  254  241  232  269  256  244  273  262  6.321786 0.611236 SUCCESS  41
001100101  229  238  260  256  234  247  227  264  7.073236 0.528752 SUCCESS  42
001100111  251  257  274  243  259  239  281  247  7.648331 0.468553 SUCCESS  43
001101011  254  239  250  240  243  224  252  248  4.006796 0.856510 SUCCESS  44
001101101  228  211  233  226  252  251  254  242 12.212630 0.141966 SUCCESS  45
001101111  242  240  255  244  263  253  230  238  3.913576 0.864836 SUCCESS  46
001110101  250  235  233  217  257  250  229  256  8.799038 0.359532 SUCCESS  47
001110111  266  269  279  261  257  234  258  269  9.565228 0.296876 SUCCESS  48
001111011  241  244  258  252  252  261  251  262  1.885228 0.984330 SUCCESS  49
001111101  252  254  271  245  255  241  260  231  4.357826 0.823483 SUCCESS  50
001111111  231  238  260  223  243  248  262  225  8.911135 0.349848 SUCCESS  51
010000011  242  238  235  262  258  251  263  252  3.372097 0.908886 SUCCESS  52
010000111  258  265  256  279  255  234  244  229  7.962901 0.437102 SUCCESS  53
010001011  244  237  221  237  250  257  259  236  6.368073 0.606075 SUCCESS  54
010001111  255  239  275  256  234  256  230  254  6.268000 0.617240 SUCCESS  55
010010011  272  252  262  249  233  243  260  228  6.433495 0.598793 SUCCESS  56
010010111  254  282  248  254  260  265  240  262  6.748194 0.564028 SUCCESS  57
010011011  224  250  238  257  270  235  273  233  9.563030 0.297044 SUCCESS  58
010011111  242  245  258  226  255  265  259  223  7.398279 0.494333 SUCCESS  59
010100011  251  234  261  270  247  251  257  243  3.667531 0.885806 SUCCESS  60
010100111  237  235  266  208  237  242  245  262 11.642061 0.167903 SUCCESS  61
010101011  268  231  234  244  240  261  230  243  6.807927 0.557491 SUCCESS  62
010101111  257  262  215  267  244  248  206  248 15.247653 0.054505 SUCCESS  63
010110011  251  275  264  228  262  243  277  241  9.558505 0.297389 SUCCESS  64
010110111  251  263  244  245  222  267  265  241  6.660921 0.573619 SUCCESS  65
010111011  255  259  233  239  251  235  234  244  4.271588 0.831826 SUCCESS  66
010111111  264  253  225  276  274  253  270  246 10.380291 0.239342 SUCCESS  67
011000111  259  240  256  265  276  252  254  266  5.776299 0.672273 SUCCESS  68
011001111  258  259  279  215  266  214  266  242 16.892776 0.031245 SUCCESS  69
011010111  243  255  222  239  230  260  270  288 13.749406 0.088535 SUCCESS  70
011011111  226  209  243  239  238  252  236  249 11.454844 0.177234 SUCCESS  71
011101111  284  250  277  277  227  262  253  256 13.796857 0.087216 SUCCESS  72
011111111  232  238  259  237  250  263  252  228  5.683596 0.682625 SUCCESS  73
100000000  260  261  272  275  265  239  248  229  8.781713 0.361044 SUCCESS  74
100010000  261  274  208  264  277  267  276  260 18.426707 0.018245 SUCCESS  75
100100000  263  240  227  231  254  277  291  237 15.534295 0.049552 SUCCESS  76
100101000  254  234  266  285  249  244  245  265  8.445681 0.391188 SUCCESS  77
100110000  250  275  240  237  260  250  219  255  8.190198 0.415115 SUCCESS  78
100111000  238  268  234  262  265  253  244  255  4.814230 0.777234 SUCCESS  79
101000000  237  231  240  271  229  248  244  242  6.678505 0.571683 SUCCESS  80
101000100  256  280  265  249  249  259  223  228 10.166699 0.253520 SUCCESS  81
101001000  245  240  261  256  284  239  252  241  6.804178 0.557900 SUCCESS  82
101001100  259  246  271  265  244  235  247  259  4.612404 0.798085 SUCCESS  83
101010000  229  262  231  287  256  230  261  238 12.477552 0.131135 SUCCESS  84
101010100  242  249  248  265  266  253  243  236  3.326715 0.912214 SUCCESS  85
101011000  261  226  260  223  254  263  257  247  7.317859 0.502758 SUCCESS  86
101011100  227  233  219  219  247  281  216  255 20.222586 0.009526 FAILURE  87
101100000  272  243  270  248  266  273  260  279 11.032186 0.199882 SUCCESS  88
101100100  245  277  247  242  244  265  264  235  6.245762 0.619724 SUCCESS  89
101101000  275  239  257  254  261  264  261  241  5.509438 0.701994 SUCCESS  90
101101100  246  250  249  239  241  247  264  261  2.254489 0.972199 SUCCESS  91
101110000  236  258  259  224  247  220  215  252 13.041915 0.110416 SUCCESS  92
101110100  261  254  253  247  227  240  256  270  5.048638 0.752365 SUCCESS  93
101111000  259  261  223  240  256  264  232  249  6.568089 0.583865 SUCCESS  94
101111100  240  259  240  261  239  258  230  256  4.230343 0.835766 SUCCESS  95
110000000  283  260  264  276  263  225  248  253 11.875305 0.156855 SUCCESS  96
110000010  264  240  248  222  244  262  243  234  6.485988 0.592962 SUCCESS  97
110000100  236  256  240  226  241  266  214  252 10.520703 0.230363 SUCCESS  98
110001000  253  247  198  262  250  273  264  263 15.557826 0.049164 SUCCESS  99
110001010  262  249  255  253  231  246  255  276  5.204178 0.735547 SUCCESS 100
110010000  256  227  224  245  233  255  254  236  7.405131 0.493618 SUCCESS 101
110010010  259  270  234  241  253  235  246  234  5.474271 0.705889 SUCCESS 102
110010100  244  245  251  264  249  247  257  268  2.655297 0.954096 SUCCESS 103
110011000  260  277  238  239  273  245  220  245 10.645083 0.222631 SUCCESS 104
110011010  259  256  251  245  273  236  274  252  5.996873 0.647582 SUCCESS 105
110100000  253  226  268  278  237  249  241  251  8.047588 0.428835 SUCCESS 106
110100010  264  256  256  230  244  268  220  255  8.079394 0.425753 SUCCESS 107
110100100  248  237  240  266  256  228  263  232  6.375960 0.605197 SUCCESS 108
110101000  246  268  222  264  241  254  250  239  6.361220 0.606839 SUCCESS 109
110101010  241  223  255  253  278  253  231  219 12.236420 0.140963 SUCCESS 110
110101100  254  269  273  221  254  268  270  227 12.482982 0.130920 SUCCESS 111
110110000  265  241  265  236  240  266  253  270  6.177624 0.627343 SUCCESS 112
110110010  238  258  250  259  237  250  279  234  6.434271 0.598707 SUCCESS 113
110110100  271  239  248  254  260  279  254  258  6.640364 0.575884 SUCCESS 114
110111000  263  255  274  248  240  232  254  257  5.228485 0.732900 SUCCESS 115
110111010  245  277  267  234  221  222  249  237 12.794836 0.119106 SUCCESS 116
110111100  261  259  266  256  238  255  252  248  2.780711 0.947356 SUCCESS 117
111000000  250  288  262  239  236  232  253  264 10.073479 0.259907 SUCCESS 118
111000010  239  252  229  229  235  232  223  235 10.368525 0.240107 SUCCESS 119
111000100  242  238  228  270  249  268  225  241  8.778610 0.361315 SUCCESS 120
111000110  272  232  248  252  254  242  248  217  8.224719 0.411833 SUCCESS 121
111001000  264  238  243  247  235  236  234  246  4.506513 0.808781 SUCCESS 122
111001010  275  245  267  293  251  259  252  273 14.094360 0.079339 SUCCESS 123
111001100  251  270  259  241  276  224  212  262 14.492582 0.069796 SUCCESS 124
111010000  248  255  261  265  237  235  243  248  3.399895 0.906818 SUCCESS 125
111010010  250  241  258  252  257  242  267  284  7.069099 0.529196 SUCCESS 126
111010100  251  260  241  254  242  255  271  258  3.280945 0.915510 SUCCESS 127
111010110  228  273  250  221  252  258  277  233 12.162853 0.144084 SUCCESS 128
111011000  261  217  244  266  244  252  245  290 13.105527 0.108270 SUCCESS 129
111011010  268  256  241  242  235  267  255  253  4.358861 0.823382 SUCCESS 130
111011100  251  245  285  226  254  213  234  251 14.347257 0.073151 SUCCESS 131
111100000  270  261  262  230  250  231  249  261  6.406473 0.601799 SUCCESS 132
111100010  247  238  229  304  267  291  218  219 30.887184 0.000147 FAILURE 133
111100100  260  268  246  251  239  264  226  247  5.556630 0.696758 SUCCESS 134
111100110  237  259  252  226  255  217  236  262  9.442529 0.306350 SUCCESS 135
111101000  259  252  275  240  241  248  226  248  6.101212 0.635896 SUCCESS 136
111101010  255  251  245  237  262  241  255  236  2.753172 0.948880 SUCCESS 137
111101100  258  249  246  257  262  250  254  256  1.352929 0.994889 SUCCESS 138
111101110  258  239  258  233  240  240  236  253  3.895992 0.866383 SUCCESS 139
111110000  252  239  236  240  256  246  252  245  2.072574 0.978706 SUCCESS 140
111110010  265  261  257  261  258  280  247  252  6.187580 0.626229 SUCCESS 141
111110100  254  257  245  240  235  219  241  247  6.057382 0.640804 SUCCESS 142
111110110  229  260  247  244  262  221  251  270  8.156840 0.418301 SUCCESS 143
111111000  250  228  243  252  251  260  251  242  2.905608 0.940141 SUCCESS 144
111111010  266  262  263  231  260  257  259  240  5.218012 0.734041 SUCCESS 145
111111100  249  247  255  250  238  251  235  220  5.392170 0.714955 SUCCESS 146
111111110  232  238  259  237  250  263  252  228  5.683596 0.682625 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 249.984375	M = 128000	N = 8	m = 9	n = 1024000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  270  267  227  250  242  221  242  253  9.082061 0.335421 SUCCESS   0
000000011  249  272  257  239  277  237  238  240  7.436032 0.490399 SUCCESS   1
000000101  240  244  216  249  241  256  284  273 12.805568 0.118717 SUCCESS   2
000000111  242  277  260  242  256  227  238  238  7.486069 0.485208 SUCCESS   3
000001001  264  254  219  267  248  253  247  263  6.841026 0.553878 SUCCESS   4
000001011  208  242  215  244  219  264  252  250 17.570141 0.024690 SUCCESS   5
000001101  254  239  245  245  290  251  254  256  7.617172 0.471730 SUCCESS   6
000001111  246  255  255  249  274  229  262  237  5.780824 0.671767 SUCCESS   7
000010001  260  281  276  277  256  260  274  253 13.203531 0.105036 SUCCESS   8
000010011  225  238  216  263  249  246  230  248 10.394513 0.238420 SUCCESS   9
000010101  237  237  230  246  248  251  265  253  4.104154 0.847606 SUCCESS  10
000010111  234  262  225  220  241  265  242  227 11.673091 0.166397 SUCCESS  11
000011001  234  241  274  218  263  250  246  242  9.040170 0.338919 SUCCESS  12
000011011  255  271  266  239  271  235  262  256  6.995143 0.537157 SUCCESS  13
000011101  244  293  254  260  249  292  265  259 16.862392 0.031574 SUCCESS  14
000011111  252  276  256  238  259  255  253  239  4.538190 0.805600 SUCCESS  15
000100011  248  270  245  269  253  266  264  239  5.683467 0.682640 SUCCESS  16
000100101  287  275  227  266  259  269  251  253 13.379111 0.099454 SUCCESS  17
000100111  225  269  230  273  255  256  209  278 18.373438 0.018595 SUCCESS  18
000101001  259  230  244  245  234  242  236  249  4.373600 0.821942 SUCCESS  19
000101011  244  243  259  227  248  236  261  239  4.698642 0.789246 SUCCESS  20
000101101  219  248  263  261  227  267  236  228 11.383604 0.180896 SUCCESS  21
000101111  235  259  241  232  236  216  258  230 10.443127 0.235290 SUCCESS  22
000110011  246  243  267  225  254  259  264  264  6.076517 0.638661 SUCCESS  23
000110101  262  219  241  259  260  260  248  282 10.326764 0.242836 SUCCESS  24
000110111  261  248  265  265  259  249  260  255  3.243451 0.918164 SUCCESS  25
000111001  241  224  297  251  254  247  245  276 15.283855 0.053855 SUCCESS  26
000111011  237  278  281  230  232  259  236  252 12.077648 0.147773 SUCCESS  27
000111101  236  251  226  285  261  222  256  250 12.158069 0.144289 SUCCESS  28
000111111  233  264  246  251  268  237  249  233  5.314077 0.723540 SUCCESS  29
001000011  258  239  240  232  241  242  262  256  3.860436 0.869491 SUCCESS  30
001000101  257  274  238  275  265  237  250  261  7.905624 0.442743 SUCCESS  31
001000111  230  261  260  252  262  234  261  247  4.779580 0.780854 SUCCESS  32
001001011  267  256  234  247  239  273  278  261  8.881786 0.352366 SUCCESS  33
001001101  261  263  264  246  247  241  251  250  2.456444 0.963731 SUCCESS  34
001001111  242  248  260  289  258  240  234  255  8.832525 0.356620 SUCCESS  35
001010011  246  211  250  270  257  263  257  237  9.816832 0.278118 SUCCESS  36
001010101  269  252  251  235  266  276  285  262 11.977705 0.152201 SUCCESS  37
001010111  253  250  265  259  239  255  219  253  5.919685 0.656228 SUCCESS  38
001011011  218  258  257  248  218  266  222  247 13.288994 0.102286 SUCCESS  39
001011101  292  248  246  216  250  248  233  243 13.575766 0.093515 SUCCESS  40
001011111  233  247  244  245  226  236  264  227  7.668889 0.466464 SUCCESS  41
001100101  218  229  247  251  256  238  272  229 10.666675 0.221310 SUCCESS  42
001100111  240  232  256  248  256  236  210  252  9.506917 0.301351 SUCCESS  43
001101011  264  235  253  288  250  246  271  247  9.688444 0.287577 SUCCESS  44
001101101  253  251  249  241  260  237  262  256  2.239491 0.972775 SUCCESS  45
001101111  274  246  240  274  276  270  244  246  9.922206 0.270529 SUCCESS  46
001110101  230  272  238  267  241  270  243  270  9.300695 0.317568 SUCCESS  47
001110111  242  245  256  209  232  281  211  240 19.484453 0.012473 SUCCESS  48
001111011  241  229  214  283  251  230  247  251 13.720832 0.089338 SUCCESS  49
001111101  278  267  284  263  266  248  246  242 11.340291 0.183153 SUCCESS  50
001111111  238  229  260  246  263  241  247  226  6.348549 0.608251 SUCCESS  51
010000011  245  217  262  250  257  244  260  268  7.311135 0.503466 SUCCESS  52
010000111  242  244  257  250  251  243  243  243  1.225317 0.996385 SUCCESS  53
010001011  265  242  255  264  231  221  253  255  7.222053 0.512876 SUCCESS  54
010001111  243  280  235  270  263  221  267  226 14.270457 0.074983 SUCCESS  55
010010011  235  258  263  226  244  257  251  254  4.698513 0.789260 SUCCESS  56
010010111  281  265  246  247  224  229  246  227 11.882158 0.156540 SUCCESS  57
010011011  258  248  245  265  249  251  266  249  2.391281 0.966608 SUCCESS  58
010011111  238  222  272  268  271  249  223  234 13.083547 0.109007 SUCCESS  59
010100011  212  253  241  239  247  240  252  248  7.322642 0.502255 SUCCESS  60
010100111  268  235  252  243  256  274  231  223  9.530190 0.299559 SUCCESS  61
010101011  263  251  246  248  245  267  275  255  4.781002 0.780706 SUCCESS  62
010101111  274  248  254  249  231  279  232  265  9.718699 0.285327 SUCCESS  63
010110011  255  263  227  258  257  247  249  272  5.506335 0.702338 SUCCESS  64
010110111  238  252  263  274  238  246  218  261  9.092663 0.334539 SUCCESS  65
010111011  276  251  248  237  223  255  239  278 10.381584 0.239258 SUCCESS  66
010111111  243  214  264  246  240  238  229  229 11.088040 0.196760 SUCCESS  67
011000111  264  256  272  244  248  280  250  250  6.859774 0.551835 SUCCESS  68
011001111  230  250  245  259  256  239  243  276  5.742424 0.676059 SUCCESS  69
011010111  260  234  247  266  241  257  266  267  5.366958 0.717731 SUCCESS  70
011011111  266  258  268  271  246  258  245  233  6.125002 0.633232 SUCCESS  71
011101111  266  262  254  232  231  259  237  254  5.655152 0.685797 SUCCESS  72
011111111  257  241  266  259  262  253  221  254  6.112590 0.634622 SUCCESS  73
100000000  270  267  227  250  242  221  242  253  9.082061 0.335421 SUCCESS  74
100010000  277  245  272  233  268  253  253  277 10.758990 0.215733 SUCCESS  75
100100000  228  247  237  257  235  239  261  253  4.905511 0.767626 SUCCESS  76
100101000  239  261  263  250  281  248  237  237  7.093535 0.526575 SUCCESS  77
100110000  223  269  255  221  251  231  308  242 23.773358 0.002501 FAILURE  78
100111000  257  267  257  240  264  242  247  264  3.943701 0.862167 SUCCESS  79
101000000  252  266  216  252  237  244  229  242  8.804598 0.359047 SUCCESS  80
101000100  301  258  236  274  232  245  242  281 19.913834 0.010667 SUCCESS  81
101001000  243  251  229  232  253  265  260  259  5.087943 0.748137 SUCCESS  82
101001100  236  249  271  245  259  260  260  235  4.838537 0.774686 SUCCESS  83
101010000  243  239  250  272  223  241  247  270  7.747370 0.458529 SUCCESS  84
101010100  262  255  237  235  250  257  226  258  5.177414 0.738457 SUCCESS  85
101011000  245  259  257  259  274  246  239  266  4.991362 0.758499 SUCCESS  86
101011100  239  258  262  249  246  222  253  269  6.205810 0.624190 SUCCESS  87
101100000  248  276  264  268  275  298  266  257 18.364776 0.018652 SUCCESS  88
